Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality,LSOA Code,LSOA Name,LSOA Code 2021,LSOA Name 2021
OX26 6FL,Yes,51.902722,-1.151139,458499,223027,SP584230,Bicester East,Bicester,2000-10-01,,77,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028467,Cherwell 013E,E01028467,Cherwell 013E
OX26 6FN,Yes,51.895245,-1.151600,458477,222195,SP584221,Bicester South and Ambrosden,Bicester,2012-10-01,,71,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028468,Cherwell 015D,E01035735,Cherwell 015D
OX26 6FP,No,51.902686,-1.151154,458498,223023,SP584230,Bicester East,Bicester,2000-10-01,2000-11-01,77,England,2024-12-20,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01028467,Cherwell 013E,E01028467,Cherwell 013E
OX26 6FQ,Yes,51.892850,-1.146350,458841,221933,SP588219,Bicester South and Ambrosden,Bicester,2018-12-01,,69,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028463,Cherwell 015A,E01028463,Cherwell 015A
OX26 6FR,No,51.901576,-1.140608,459225,222908,SP592229,Bicester East,Bicester,2001-06-01,2002-03-01,72,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028456,Cherwell 013B,E01028456,Cherwell 013B
OX26 6FS,No,51.901576,-1.140608,459225,222908,SP592229,Bicester East,Bicester,2000-12-01,2006-11-01,72,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028456,Cherwell 013B,E01028456,Cherwell 013B
OX26 6FT,No,51.903649,-1.146223,458836,223134,SP588231,Bicester East,Bicester,2000-10-01,2000-10-01,74,England,2024-12-20,Postcode sector mean (mainly PO Boxes),E01028456,Cherwell 013B,E01028456,Cherwell 013B
OX26 6FU,Yes,51.892846,-1.147004,458796,221932,SP587219,Bicester South and Ambrosden,Bicester,2018-12-01,,69,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028463,Cherwell 015A,E01028463,Cherwell 015A
OX26 6FW,Yes,51.896303,-1.158783,457981,222307,SP579223,Bicester South and Ambrosden,Bicester,2017-10-01,,73,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028468,Cherwell 015D,E01035735,Cherwell 015D
OX26 6FX,No,51.901576,-1.140608,459225,222908,SP592229,Bicester East,Bicester,2000-10-01,2003-01-01,72,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028456,Cherwell 013B,E01028456,Cherwell 013B
OX26 6FY,Yes,51.889633,-1.147864,458741,221574,SP587215,Bicester South and Ambrosden,Bicester,2016-09-01,,67,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028464,Cherwell 015B,E01028464,Cherwell 015B
OX26 6FZ,Yes,51.890334,-1.148970,458664,221651,SP586216,Bicester South and Ambrosden,Bicester,2016-12-01,,67,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028464,Cherwell 015B,E01028464,Cherwell 015B
OX26 6GA,Yes,51.900763,-1.144970,458926,222814,SP589228,Bicester East,Bicester,2000-10-01,,75,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028467,Cherwell 013E,E01028467,Cherwell 013E
OX26 6GB,Yes,51.900372,-1.144425,458964,222771,SP589227,Bicester East,Bicester,2000-10-01,,74,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028467,Cherwell 013E,E01028467,Cherwell 013E
OX26 6GD,Yes,51.897643,-1.148779,458668,222464,SP586224,Bicester East,Bicester,2000-10-01,,73,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028468,Cherwell 015D,E01035735,Cherwell 015D
OX26 6GE,Yes,51.899271,-1.150196,458568,222644,SP585226,Bicester East,Bicester,2016-11-01,,74,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028468,Cherwell 015D,E01035735,Cherwell 015D
OX26 6GF,Yes,51.880508,-1.123426,460435,220579,SP604205,Bicester South and Ambrosden,Bicester,2018-01-01,,73,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028425,Cherwell 011A,E01035733,Cherwell 011A
OX26 6GG,Yes,51.881891,-1.129327,460027,220728,SP600207,Bicester South and Ambrosden,Bicester,2021-11-01,,73,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028425,Cherwell 011A,E01035733,Cherwell 011A
OX26 6GH,No,51.901576,-1.140608,459225,222908,SP592229,Bicester East,Bicester,2012-09-01,2013-10-01,72,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028456,Cherwell 013B,E01028456,Cherwell 013B
OX26 6GJ,No,51.901576,-1.140608,459225,222908,SP592229,Bicester East,Bicester,2007-01-01,2007-01-01,72,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028456,Cherwell 013B,E01028456,Cherwell 013B
OX26 6GL,No,51.901576,-1.140608,459225,222908,SP592229,Bicester East,Bicester,2000-10-01,2011-07-01,72,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028456,Cherwell 013B,E01028456,Cherwell 013B
OX26 6GP,No,51.901576,-1.140608,459225,222908,SP592229,Bicester East,Bicester,2000-10-01,2009-06-01,72,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028456,Cherwell 013B,E01028456,Cherwell 013B
OX26 6GQ,Yes,51.899561,-1.141877,459140,222683,SP591226,Bicester East,Bicester,2019-09-01,,73,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028467,Cherwell 013E,E01028467,Cherwell 013E
OX26 6GR,No,51.897634,-1.148779,458668,222463,SP586224,Bicester East,Bicester,2000-10-01,2000-10-01,73,England,2024-12-20,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01028468,Cherwell 015D,E01035735,Cherwell 015D
OX26 6GS,No,51.901771,-1.141520,459162,222929,SP591229,Bicester East,Bicester,2000-10-01,2019-02-01,73,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028456,Cherwell 013B,E01028456,Cherwell 013B
OX26 6GT,No,51.901576,-1.140608,459225,222908,SP592229,Bicester East,Bicester,2000-10-01,2002-10-01,72,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028456,Cherwell 013B,E01028456,Cherwell 013B
OX26 6GU,No,51.885444,-1.125733,460270,221126,SP602211,Bicester South and Ambrosden,Bicester,2000-10-01,2000-10-01,66,England,2024-12-20,Postcode sector mean (mainly PO Boxes),E01028425,Cherwell 011A,E01035733,Cherwell 011A
OX26 6GW,Yes,51.895286,-1.151202,458504,222200,SP585221,Bicester South and Ambrosden,Bicester,2022-02-01,,73,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028468,Cherwell 015D,E01035735,Cherwell 015D
OX26 6GX,No,51.901576,-1.140608,459225,222908,SP592229,Bicester East,Bicester,2000-10-01,2002-10-01,72,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028456,Cherwell 013B,E01028456,Cherwell 013B
OX26 6HA,No,51.892739,-1.146997,458797,221920,SP587219,Bicester South and Ambrosden,Bicester,2000-10-01,2004-05-01,69,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028463,Cherwell 015A,E01028463,Cherwell 015A
OX26 6HB,Yes,51.892492,-1.147655,458752,221892,SP587218,Bicester South and Ambrosden,Bicester,2000-10-01,,70,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028463,Cherwell 015A,E01028463,Cherwell 015A
OX26 6HD,Yes,51.889039,-1.146539,458833,221509,SP588215,Bicester South and Ambrosden,Bicester,2000-10-01,,68,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028464,Cherwell 015B,E01028464,Cherwell 015B
OX26 6HE,Yes,51.887823,-1.133847,459708,221384,SP597213,Bicester South and Ambrosden,Bicester,2000-10-01,,70,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028425,Cherwell 011A,E01035733,Cherwell 011A
OX26 6HF,Yes,51.877886,-1.152197,458458,220264,SP584202,Bicester South and Ambrosden,Bicester,2000-10-01,,68,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028425,Cherwell 011A,E01035733,Cherwell 011A
OX26 6HG,Yes,51.888772,-1.146892,458809,221479,SP588214,Bicester South and Ambrosden,Bicester,2000-10-01,,68,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028464,Cherwell 015B,E01028464,Cherwell 015B
OX26 6HH,Yes,51.885444,-1.125733,460270,221126,SP602211,Bicester South and Ambrosden,Bicester,2000-10-01,,66,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028425,Cherwell 011A,E01035733,Cherwell 011A
OX26 6HJ,Yes,51.892425,-1.147104,458790,221885,SP587218,Bicester South and Ambrosden,Bicester,2006-02-01,,69,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028463,Cherwell 015A,E01028463,Cherwell 015A
OX26 6HL,No,51.898671,-1.150585,458542,222577,SP585225,Bicester East,Bicester,2022-06-01,2022-08-01,74,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028468,Cherwell 015D,E01035735,Cherwell 015D
OX26 6HQ,Yes,51.881256,-1.132201,459830,220655,SP598206,Bicester South and Ambrosden,Bicester,2000-10-01,,70,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028425,Cherwell 011A,E01035733,Cherwell 011A
OX26 6HR,Yes,51.891776,-1.149480,458627,221811,SP586218,Bicester South and Ambrosden,Bicester,2000-10-01,,69,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028463,Cherwell 015A,E01028463,Cherwell 015A
OX26 6HT,Yes,51.896191,-1.158078,458030,222295,SP580222,Bicester South and Ambrosden,Bicester,2000-10-01,,74,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028468,Cherwell 015D,E01035735,Cherwell 015D
OX26 6HU,Yes,51.893880,-1.148205,458712,222046,SP587220,Bicester South and Ambrosden,Bicester,2000-10-01,,71,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028468,Cherwell 015D,E01035736,Cherwell 015D
OX26 6HX,Yes,51.899030,-1.155336,458215,222613,SP582226,Bicester East,Bicester,2000-10-01,,76,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028468,Cherwell 015D,E01035735,Cherwell 015D
OX26 6HY,Yes,51.897392,-1.151496,458481,222434,SP584224,Bicester East,Bicester,2000-10-01,,73,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028468,Cherwell 015D,E01035735,Cherwell 015D
OX26 6HZ,Yes,51.897646,-1.155464,458208,222459,SP582224,Bicester East,Bicester,2000-10-01,,75,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028468,Cherwell 015D,E01035735,Cherwell 015D
OX26 6JA,No,51.897234,-1.150559,458546,222417,SP585224,Bicester East,Bicester,2000-10-01,2024-01-01,73,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028468,Cherwell 015D,E01035735,Cherwell 015D
OX26 6JB,Yes,51.897406,-1.150731,458534,222436,SP585224,Bicester East,Bicester,2000-10-01,,73,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028468,Cherwell 015D,E01035735,Cherwell 015D
OX26 6JD,Yes,51.897381,-1.150993,458516,222433,SP585224,Bicester East,Bicester,2000-10-01,,73,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028468,Cherwell 015D,E01035735,Cherwell 015D
OX26 6JE,Yes,51.897587,-1.150901,458522,222456,SP585224,Bicester East,Bicester,2000-10-01,,73,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028468,Cherwell 015D,E01035735,Cherwell 015D
OX26 6JF,Yes,51.898020,-1.151324,458492,222504,SP584225,Bicester East,Bicester,2000-10-01,,74,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028468,Cherwell 015D,E01035735,Cherwell 015D
OX26 6JG,No,51.898176,-1.151617,458472,222521,SP584225,Bicester East,Bicester,2000-10-01,2007-09-01,74,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028468,Cherwell 015D,E01035735,Cherwell 015D
OX26 6JH,Yes,51.893640,-1.147396,458768,222020,SP587220,Bicester South and Ambrosden,Bicester,2000-10-01,,71,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028463,Cherwell 015A,E01028463,Cherwell 015A
OX26 6JJ,Yes,51.898529,-1.151857,458455,222560,SP584225,Bicester East,Bicester,2000-10-01,,74,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028468,Cherwell 015D,E01035735,Cherwell 015D
OX26 6JL,Yes,51.897840,-1.151071,458510,222484,SP585224,Bicester East,Bicester,2000-10-01,,74,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028468,Cherwell 015D,E01035735,Cherwell 015D
OX26 6JN,No,51.901576,-1.140608,459225,222908,SP592229,Bicester East,Bicester,2001-06-01,2002-04-01,72,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028456,Cherwell 013B,E01028456,Cherwell 013B
OX26 6JP,Yes,51.882682,-1.136407,459539,220810,SP595208,Bicester South and Ambrosden,Bicester,2000-10-01,,72,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028425,Cherwell 011A,E01035733,Cherwell 011A
OX26 6JQ,Yes,51.899820,-1.151567,458473,222704,SP584227,Bicester East,Bicester,2000-10-01,,75,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028468,Cherwell 015D,E01035735,Cherwell 015D
OX26 6JR,No,51.899498,-1.152915,458381,222667,SP583226,Bicester East,Bicester,2000-10-01,2009-11-01,74,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028468,Cherwell 015D,E01035735,Cherwell 015D
OX26 6JS,Yes,51.899761,-1.153128,458366,222696,SP583226,Bicester East,Bicester,2000-10-01,,75,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028468,Cherwell 015D,E01035735,Cherwell 015D
OX26 6JT,Yes,51.898223,-1.151892,458453,222526,SP584225,Bicester East,Bicester,2000-10-01,,74,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028468,Cherwell 015D,E01035735,Cherwell 015D
OX26 6JU,Yes,51.899482,-1.153303,458354,222665,SP583226,Bicester East,Bicester,2000-10-01,,74,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028468,Cherwell 015D,E01035735,Cherwell 015D
OX26 6JW,Yes,51.899110,-1.152631,458401,222624,SP584226,Bicester East,Bicester,2000-10-01,,74,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028468,Cherwell 015D,E01035735,Cherwell 015D
OX26 6JX,Yes,51.898895,-1.156589,458129,222597,SP581225,Bicester East,Bicester,2000-10-01,,76,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028468,Cherwell 015D,E01035735,Cherwell 015D
OX26 6JY,No,51.897482,-1.150046,458581,222445,SP585224,Bicester East,Bicester,2000-10-01,2007-05-01,74,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028468,Cherwell 015D,E01035735,Cherwell 015D
OX26 6JZ,No,51.897598,-1.150044,458581,222458,SP585224,Bicester East,Bicester,2000-10-01,2007-09-01,74,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028468,Cherwell 015D,E01035735,Cherwell 015D
OX26 6LA,No,51.897716,-1.150100,458577,222471,SP585224,Bicester East,Bicester,2000-10-01,2009-08-01,74,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028468,Cherwell 015D,E01035735,Cherwell 015D
OX26 6LE,No,51.897907,-1.150459,458552,222492,SP585224,Bicester East,Bicester,2000-10-01,2013-03-01,74,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028468,Cherwell 015D,E01035735,Cherwell 015D
